trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
16,False,"{'a': 0.5, 'e': 0.9378846214797821}",25,0,-64.31486264200993,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 0}",0
17,False,"{'a': 0.5, 'e': 0.934133082993863}",30,23,5.644968341427452,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
18,False,"{'a': 0.5, 'e': 0.9303965506618875}",30,0,-207.8273029374493,"{0: 15, 1: 3, 2: 9, 3: 0, 4: 3}",0
19,False,"{'a': 0.5, 'e': 0.92667496445924}",20,0,-124.49892995495848,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
20,False,"{'a': 0.5, 'e': 0.922968264601403}",20,0,-42.528218204041735,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
21,False,"{'a': 0.5, 'e': 0.9192763915429975}",20,0,-80.47987028747117,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.9155992859768254}",30,4,-75.4969152151432,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 1}",1
23,False,"{'a': 0.5, 'e': 0.9119368888329181}",25,0,-74.75398128885962,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
24,False,"{'a': 0.5, 'e': 0.9082891412775864}",25,0,-164.65670133185347,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.9046559847124761}",20,0,-51.34661451161749,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.9010373607736262}",25,7,-90.30483758061183,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 1}",1
27,False,"{'a': 0.5, 'e': 0.8974332113305317}",30,0,-106.6256686727511,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.8938434784852095}",20,0,-148.26235794649762,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
29,False,"{'a': 0.5, 'e': 0.8902681045712687}",20,0,-162.22688370748102,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
30,False,"{'a': 0.5, 'e': 0.8867070321529836}",20,0,-48.583872544227425,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
31,False,"{'a': 0.5, 'e': 0.8831602040243717}",25,0,-118.9964390782358,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
32,False,"{'a': 0.5, 'e': 0.8796275632082742}",20,0,-77.50473370684774,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.8761090529554411}",20,0,-61.40474779362134,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
34,False,"{'a': 0.5, 'e': 0.8726046167436193}",25,0,-107.9496845281996,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
35,False,"{'a': 0.5, 'e': 0.8691141982766448}",20,0,-76.02441910022512,"{0: 12, 1: 0, 2: 7, 3: 1, 4: 0}",0
36,False,"{'a': 0.5, 'e': 0.8656377414835382}",20,0,-81.32845668994436,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.862175190517604}",25,0,-35.08128834584948,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.8587264897555337}",30,0,-97.52648870781749,"{0: 22, 1: 1, 2: 4, 3: 2, 4: 1}",0
39,False,"{'a': 0.5, 'e': 0.8552915837965115}",25,0,-106.15120536874136,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
40,False,"{'a': 0.5, 'e': 0.8518704174613255}",20,0,-117.35960004934309,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
41,False,"{'a': 0.5, 'e': 0.8484629357914802}",20,12,-7.184208306571001,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.8450690840483143}",20,0,-69.47726766985085,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
43,False,"{'a': 0.5, 'e': 0.841688807712121}",20,0,-185.72167013617937,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
44,False,"{'a': 0.5, 'e': 0.8383220524812726}",20,0,-132.78796743978924,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
45,False,"{'a': 0.5, 'e': 0.8349687642713474}",20,8,-0.09214014658623326,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.5, 'e': 0.831628889214262}",20,8,-106.86828127328579,"{0: 5, 1: 1, 2: 3, 3: 2, 4: 1}",1
47,False,"{'a': 0.5, 'e': 0.828302373657405}",30,0,-143.35044226482205,"{0: 21, 1: 1, 2: 4, 3: 2, 4: 2}",0
48,False,"{'a': 0.5, 'e': 0.8249891641627753}",20,0,4.490994135201555,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.8216892075061243}",20,0,-88.57737738987048,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.8184024506760997}",20,0,-91.38369982697682,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
51,False,"{'a': 0.5, 'e': 0.8151288408733953}",25,0,-88.55179718648023,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.8118683255099017}",25,5,-39.126203864864294,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
53,False,"{'a': 0.5, 'e': 0.8086208522078622}",20,0,-41.98254835280439,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
54,False,"{'a': 0.5, 'e': 0.8053863687990307}",30,0,-104.76753932462945,"{0: 19, 1: 2, 2: 6, 3: 3, 4: 0}",0
55,False,"{'a': 0.5, 'e': 0.8021648233238345}",20,10,-66.89057601334909,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 1}",1
56,False,"{'a': 0.5, 'e': 0.7989561640305393}",20,0,-16.496424333266546,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.795760339374417}",25,8,-27.535227578401148,"{0: 13, 1: 2, 2: 0, 3: 2, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.7925772980169195}",30,0,-64.39192248231855,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.7894069888248517}",20,0,-15.267451546213728,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
60,False,"{'a': 0.5, 'e': 0.7862493608695523}",25,0,-89.10704347251789,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.7831043634260741}",25,0,-175.9091347649004,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
62,False,"{'a': 0.5, 'e': 0.7799719459723699}",25,5,-115.27099135217729,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",1
63,False,"{'a': 0.5, 'e': 0.7768520581884804}",20,0,-58.92702010038193,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
64,False,"{'a': 0.5, 'e': 0.7737446499557264}",20,8,-0.6008694084073762,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.7706496713559035}",30,0,-173.16065813965807,"{0: 20, 1: 0, 2: 6, 3: 1, 4: 3}",0
66,False,"{'a': 0.5, 'e': 0.7675670726704799}",20,0,-83.55962729788445,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
67,False,"{'a': 0.5, 'e': 0.764496804379798}",25,0,-107.91660446588219,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
68,False,"{'a': 0.5, 'e': 0.7614388171622788}",25,0,-74.31065695846915,"{0: 18, 1: 4, 2: 0, 3: 2, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.7583930618936296}",25,12,-19.11359833295525,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.7553594896460551}",25,1,-49.47096385784164,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
71,False,"{'a': 0.5, 'e': 0.7523380516874709}",25,0,-122.84026964175322,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.749328699480721}",30,0,-122.07819036804622,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
73,False,"{'a': 0.5, 'e': 0.7463313846827981}",25,0,-88.7972403914775,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
74,False,"{'a': 0.5, 'e': 0.7433460591440669}",20,0,-10.714495840341405,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.7403726749074907}",20,0,-92.06366788913621,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
76,False,"{'a': 0.5, 'e': 0.7374111842078607}",25,0,-179.0561436505763,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
77,False,"{'a': 0.5, 'e': 0.7344615394710292}",20,0,-68.94219583511511,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
78,False,"{'a': 0.5, 'e': 0.7315236933131452}",25,0,-86.67465251534799,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
79,False,"{'a': 0.5, 'e': 0.7285975985398926}",20,0,-152.64902500031752,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
80,False,"{'a': 0.5, 'e': 0.725683208145733}",20,0,-89.68297286743665,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
81,False,"{'a': 0.5, 'e': 0.72278047531315}",25,0,-68.42040741396472,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.7198893534118974}",30,0,-153.70994709069075,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
83,False,"{'a': 0.5, 'e': 0.7170097959982499}",25,0,-118.34945058965022,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
84,False,"{'a': 0.5, 'e': 0.7141417568142568}",20,0,-52.4762348345443,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
85,False,"{'a': 0.5, 'e': 0.7112851897869998}",30,0,-31.96338969840433,"{0: 25, 1: 1, 2: 2, 3: 2, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.7084400490278518}",25,0,-40.01597955402208,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
87,False,"{'a': 0.5, 'e': 0.7056062888317404}",30,0,-47.40599216353705,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.7027838636764134}",25,0,-174.1918048430268,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
89,False,"{'a': 0.5, 'e': 0.6999727282217078}",20,0,-35.595217374091824,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
90,False,"{'a': 0.5, 'e': 0.697172837308821}",20,0,-46.03191761421853,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
91,False,"{'a': 0.5, 'e': 0.6943841459595856}",30,0,-103.00321666266711,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
92,False,"{'a': 0.5, 'e': 0.6916066093757474}",20,0,-60.14931487679547,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
93,False,"{'a': 0.5, 'e': 0.6888401829382443}",20,0,-98.25686425776323,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
94,False,"{'a': 0.5, 'e': 0.6860848222064914}",25,0,-84.44249032598032,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
95,False,"{'a': 0.5, 'e': 0.6833404829176654}",20,0,-17.28376980846337,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.6806071209859947}",25,6,-117.82915153901263,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 2}",1
97,False,"{'a': 0.5, 'e': 0.6778846925020507}",25,10,2.5385206378712137,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.6751731537320426}",30,0,-61.783948910237356,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
99,False,"{'a': 0.5, 'e': 0.6724724611171143}",25,3,-98.81822408043986,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 2}",1
100,False,"{'a': 0.5, 'e': 0.6697825712726458}",35,27,3.880007708403399,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.6671034409875553}",25,0,-8.778098913223218,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
102,False,"{'a': 0.5, 'e': 0.664435027223605}",25,0,-224.90716958403837,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 5}",0
103,False,"{'a': 0.5, 'e': 0.6617772871147106}",20,0,-80.47256932707884,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
104,False,"{'a': 0.5, 'e': 0.6591301779662518}",30,0,-173.63737736704022,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
105,False,"{'a': 0.5, 'e': 0.6564936572543868}",25,4,-120.08394988144802,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 1}",1
106,False,"{'a': 0.5, 'e': 0.6538676826253692}",25,0,-86.87262972981037,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
107,False,"{'a': 0.5, 'e': 0.6512522118948678}",20,4,-12.191849467933883,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.6486472030472883}",30,0,-105.36077931827538,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.6460526142350992}",25,0,-95.5939038330616,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
110,False,"{'a': 0.5, 'e': 0.6434684037781587}",20,0,-35.115929187713476,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
111,False,"{'a': 0.5, 'e': 0.6408945301630461}",20,6,-33.99360264505921,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.638330952042394}",30,0,-59.11670228483888,"{0: 25, 1: 3, 2: 0, 3: 0, 4: 2}",0
113,False,"{'a': 0.5, 'e': 0.6357776282342243}",25,15,-38.71380186587275,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
114,False,"{'a': 0.5, 'e': 0.6332345177212875}",25,0,-100.89368263678793,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
115,False,"{'a': 0.5, 'e': 0.6307015796504023}",25,3,-59.94118165219183,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
116,False,"{'a': 0.5, 'e': 0.6281787733318007}",25,16,13.402257897069301,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.6256660582384735}",25,0,-48.13872786932011,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
118,False,"{'a': 0.5, 'e': 0.6231633940055196}",20,0,0.41125847927132053,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
119,False,"{'a': 0.5, 'e': 0.6206707404294975}",25,9,-84.55238713269475,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
120,False,"{'a': 0.5, 'e': 0.6181880574677795}",25,15,5.014633229735986,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.6157153052379084}",25,2,-26.569603756794155,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.6132524440169568}",25,11,-31.466960840915487,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.6107994342408889}",25,0,-120.43389240268968,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
124,False,"{'a': 0.5, 'e': 0.6083562365039253}",20,3,16.916310936649367,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.6059228115579096}",25,0,-229.72311705475835,"{0: 8, 1: 8, 2: 4, 3: 2, 4: 3}",0
126,False,"{'a': 0.5, 'e': 0.6034991203116781}",20,0,-32.5568741444776,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
127,False,"{'a': 0.5, 'e': 0.6010851238304313}",25,0,-164.66992681486454,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
128,False,"{'a': 0.5, 'e': 0.5986807833351095}",30,0,-160.8223510613294,"{0: 21, 1: 2, 2: 2, 3: 2, 4: 3}",0
129,False,"{'a': 0.5, 'e': 0.5962860602017691}",25,0,-76.70818567101894,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
130,False,"{'a': 0.5, 'e': 0.5939009159609621}",20,0,-19.529159044462357,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.5915253122971182}",30,0,-78.43869010152675,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.5891592110479298}",25,15,0.8500005830865125,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.586802574203738}",20,11,-4.459325505424615,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.5844553639069231}",25,0,-66.03116672512778,"{0: 18, 1: 0, 2: 5, 3: 2, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.5821175424512953}",25,0,-9.159299881949128,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
136,False,"{'a': 0.5, 'e': 0.5797890722814901}",25,11,-112.33363705333467,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 2}",1
137,False,"{'a': 0.5, 'e': 0.5774699159923642}",20,10,-10.903771996967325,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.5751600363283947}",30,0,-72.23624725269875,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
139,False,"{'a': 0.5, 'e': 0.5728593961830812}",20,4,-28.896936406707148,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
140,False,"{'a': 0.5, 'e': 0.5705679585983489}",20,9,-98.22667548929296,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 2}",1
141,False,"{'a': 0.5, 'e': 0.5682856867639554}",30,7,-42.18140125280665,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.5660125440168996}",30,16,-9.51699214654067,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.563748493840832}",25,0,-101.36712128331705,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
144,False,"{'a': 0.5, 'e': 0.5614934998654687}",35,0,-122.76414383084861,"{0: 26, 1: 1, 2: 5, 3: 1, 4: 2}",0
145,False,"{'a': 0.5, 'e': 0.5592475258660068}",30,0,-61.14231580142224,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
146,False,"{'a': 0.5, 'e': 0.5570105357625428}",25,12,-7.0204452516154765,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.5547824936194926}",20,12,14.685600444412357,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.5525633636450147}",20,0,-85.94320582354972,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
149,False,"{'a': 0.5, 'e': 0.5503531101904345}",25,0,-56.97583165094569,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
150,False,"{'a': 0.5, 'e': 0.5481516977496729}",30,11,-112.48514494947784,"{0: 11, 1: 2, 2: 2, 3: 3, 4: 1}",1
151,False,"{'a': 0.5, 'e': 0.5459590909586741}",20,0,-49.88594671909213,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.5437752545948394}",25,0,-118.47331709657934,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
153,False,"{'a': 0.5, 'e': 0.5416001535764601}",20,0,-38.27874811863141,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
154,False,"{'a': 0.5, 'e': 0.5394337529621542}",20,0,-53.71720544700515,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
155,False,"{'a': 0.5, 'e': 0.5372760179503057}",25,0,-29.63814313881904,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
156,False,"{'a': 0.5, 'e': 0.5351269138785044}",20,0,-15.601527385368978,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.5329864062229904}",25,0,-7.647884642673177,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.5308544605980984}",20,2,-12.851684893724435,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.528731042755706}",30,9,-122.35304114317671,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 2}",1
160,False,"{'a': 0.5, 'e': 0.5266161185846832}",25,0,-104.38304633247411,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
161,False,"{'a': 0.5, 'e': 0.5245096541103444}",25,4,-77.11479499236883,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 1}",1
162,False,"{'a': 0.5, 'e': 0.5224116154939031}",25,11,-16.735832491520544,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.5203219690319275}",25,18,-4.174138820717812,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.5182406811557998}",20,0,-99.77903682081543,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
165,False,"{'a': 0.5, 'e': 0.5161677184311766}",25,0,-45.39764891800951,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
166,False,"{'a': 0.5, 'e': 0.5141030475574518}",20,2,-19.098282881729283,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.5120466353672221}",25,1,19.64773726545438,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.5099984488257532}",20,0,6.715885123619384,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.5079584550304501}",25,14,15.497876094746111,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.5059266212103284}",20,0,-9.871713560021503,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.503902914725487}",25,4,-66.92998051222588,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 1}",1
172,False,"{'a': 0.5, 'e': 0.501887303066585}",25,7,-51.27016181474351,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.4998797538543187}",20,2,-73.12123027135874,"{0: 12, 1: 0, 2: 3, 3: 3, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.4978802348389015}",30,0,-86.50072804849708,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
175,False,"{'a': 0.5, 'e': 0.49588871389954586}",20,10,-64.9176488685729,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
176,False,"{'a': 0.5, 'e': 0.49390515904394766}",25,0,-150.88655893413494,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 3}",0
177,False,"{'a': 0.5, 'e': 0.49192953840777187}",25,0,-55.495539834915604,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
178,False,"{'a': 0.5, 'e': 0.4899618202541408}",20,2,-3.4576550945662268,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.4880019729731242}",30,0,-15.945664502586926,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
180,False,"{'a': 0.5, 'e': 0.4860499650812317}",20,3,-14.954461535991623,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.4841057652209068}",25,0,-48.970453248119746,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.48216934216002316}",30,19,-0.13238816907017203,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.48024066479138305}",20,11,-27.826564862704195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
