trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
373,False,"{'a': 0.5, 'e': 0.2242504029240725}",25,17,15.147010298769056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.22335340131237622}",30,19,20.35459397234191,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.22245998770712672}",20,3,11.234915668730585,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
376,False,"{'a': 0.5, 'e': 0.2215701477562982}",20,9,12.957579994506741,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.22068386716527302}",25,14,23.360987011696995,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.5, 'e': 0.21980113169661192}",25,17,17.235039822480726,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.5, 'e': 0.21892192716982548}",20,0,-19.631403472335734,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
380,False,"{'a': 0.5, 'e': 0.21804623946114618}",20,0,-14.848832371929143,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
381,False,"{'a': 0.5, 'e': 0.21717405450330157}",30,18,-17.893597240451925,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
382,False,"{'a': 0.5, 'e': 0.21630535828528838}",30,0,-81.6131525822576,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
383,False,"{'a': 0.5, 'e': 0.21544013685214722}",20,0,-3.4861046367855533,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
384,False,"{'a': 0.5, 'e': 0.21457837630473864}",30,19,18.056858831135905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.2137200627995197}",20,0,16.603615918137415,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.2128651825483216}",25,11,-38.174331054624574,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
387,False,"{'a': 0.5, 'e': 0.2120137218181283}",20,2,18.486089133690253,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.21116566693085578}",20,13,-19.391004569256506,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.21032100426313238}",25,18,15.837296121526634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.20947972024607983}",20,12,14.786268324589875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.20864180136509552}",25,14,5.821961495163121,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.20780723415963515}",25,2,24.163025832841736,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.5, 'e': 0.20697600522299658}",25,12,18.599174447738562,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.2061481012021046}",25,0,-1.2786510043289363,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
395,False,"{'a': 0.5, 'e': 0.2053235087972962}",30,19,15.134246495147504,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.5, 'e': 0.204502214762107}",30,7,38.48667249599889,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.20368420590305858}",25,11,11.913919319310482,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
398,False,"{'a': 0.5, 'e': 0.20286946907944634}",20,8,10.832700282267886,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.5, 'e': 0.20205799120312856}",20,9,1.883881613647863,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.20124975923831603}",25,9,-15.129469628482685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
401,False,"{'a': 0.5, 'e': 0.2004447602013628}",20,12,-36.87404289660597,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
402,False,"{'a': 0.5, 'e': 0.19964298116055731}",20,12,4.4654264336799585,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.1988444092359151}",20,0,19.12916103445045,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
404,False,"{'a': 0.5, 'e': 0.19804903159897144}",25,19,4.555220814793346,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.19725683547257555}",20,11,-1.9125768557531657,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.19646780813068523}",25,13,13.968037794765772,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.19568193689816252}",30,15,6.8717427553087,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.19489920915056985}",20,12,10.52699617104147,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.19411961231396757}",25,12,17.35052689597844,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.1933431338647117}",25,15,19.914678621662773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.19256976132925285}",20,10,16.633397198735643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.19179948228393584}",20,1,6.052687253029092,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.1910322843548001}",30,12,6.208875361225129,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.19026815521738089}",20,14,11.363059999957596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.18950708259651136}",20,0,10.440612746141998,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.18874905426612532}",20,11,6.536292485182544,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.18799405804906083}",30,13,11.20218304686814,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.18724208181686458}",25,3,18.77585690150587,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.18649311348959713}",30,2,29.867563281872506,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.18574714103563872}",25,9,26.54028729029483,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.18500415247149618}",20,13,-25.736728256444707,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
422,False,"{'a': 0.5, 'e': 0.1842641358616102}",30,17,-53.225847155275524,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
423,False,"{'a': 0.5, 'e': 0.18352707931816375}",25,7,26.091872871438518,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.1827929710008911}",25,13,-4.179255626897549,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.18206179911688752}",25,1,13.192418244900534,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.18133355192041997}",20,6,13.954191631826097,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.1806082177127383}",20,14,9.474756696103922,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.17988578484188733}",20,3,-14.099676684590262,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
429,False,"{'a': 0.5, 'e': 0.1791662417025198}",20,0,23.297566609724203,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.17844957673570971}",25,20,7.01834608525939,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.17773577842876687}",25,9,-13.629043447912988,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
432,False,"{'a': 0.5, 'e': 0.1770248353150518}",20,2,33.13263452693931,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.1763167359737916}",20,0,15.236051586386962,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
434,False,"{'a': 0.5, 'e': 0.17561146902989644}",25,0,21.76397012115772,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
435,False,"{'a': 0.5, 'e': 0.17490902315377685}",25,9,5.645525133048777,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.17420938706116174}",30,8,-8.510753479753003,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
437,False,"{'a': 0.5, 'e': 0.17351254951291709}",20,0,-18.188936188943313,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
438,False,"{'a': 0.5, 'e': 0.17281849931486543}",20,0,28.998069303814088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.5, 'e': 0.17212722531760596}",20,8,20.762768664364163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.17143871641633554}",20,4,-48.897632059981646,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 1}",1
441,False,"{'a': 0.5, 'e': 0.17075296155067018}",20,14,0.6849354658269291,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.1700699497044675}",20,5,29.34697233147992,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.16938966990564963}",20,12,14.312056382689995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.16871211122602703}",25,17,10.738316590339025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.16803726278112294}",25,6,17.525397767462138,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.16736511372999843}",20,3,14.57215138388925,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.16669565327507843}",20,11,5.860556660996527,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.16602887066197813}",25,11,20.056127541519675,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.5, 'e': 0.16536475517933022}",20,16,6.409284247368829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.1647032961586129}",20,16,5.771275191235617,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.16404448297397844}",25,14,20.66468320294988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.16338830504208252}",20,14,0.05152246517451409,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.1627347518219142}",25,3,-1.7025517891089426,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.16208381281462653}",20,11,16.118281450365018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.16143547756336804}",20,10,8.256714303551345,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.16078973565311455}",35,14,16.29662522269412,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.16014657671050211}",30,4,35.91573334543771,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.1595059904036601}",25,8,-3.994381604497021,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.15886796644204546}",20,3,28.022900651018134,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.15823249457627728}",25,0,21.477916662043867,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
461,False,"{'a': 0.5, 'e': 0.15759956459797217}",30,0,25.752595375573826,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
462,False,"{'a': 0.5, 'e': 0.15696916633958027}",25,17,14.636022620716272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.15634128967422195}",30,16,20.375920214065385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.15571592451552504}",20,8,19.92761568973991,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.15509306081746296}",35,21,25.264895944023017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.1544726885741931}",20,0,19.00458192652382,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
467,False,"{'a': 0.5, 'e': 0.15385479781989633}",20,0,12.128647379286212,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
468,False,"{'a': 0.5, 'e': 0.15323937862861675}",30,13,9.921769141261803,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.1526264211141023}",30,13,14.83426615690141,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.15201591542964588}",25,15,17.44922080255757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.1514078517679273}",20,4,30.5838777255827,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.5, 'e': 0.15080222036085558}",20,0,9.309249291928362,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
473,False,"{'a': 0.5, 'e': 0.15019901147941217}",25,10,-30.69760088428565,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
474,False,"{'a': 0.5, 'e': 0.1495982154334945}",25,8,-20.48185681156495,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
475,False,"{'a': 0.5, 'e': 0.14899982257176053}",25,11,-0.04732464712621409,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.14840382328147347}",20,11,16.184994323287683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.1478102079883476}",25,5,22.110535935129523,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.1472189671563942}",25,19,9.41797221532118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.14663009128776863}",30,0,-57.317316585325116,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
480,False,"{'a': 0.5, 'e': 0.14604357092261755}",25,15,18.555501154729342,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.14545939663892707}",30,16,15.873821030266852,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.5, 'e': 0.14487755905237137}",30,23,3.885577618820224,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.14429804881616187}",25,0,7.398229592550133,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
484,False,"{'a': 0.5, 'e': 0.14372085662089723}",25,8,29.900119175042462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.14314597319441363}",25,0,0.4871213614199281,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
486,False,"{'a': 0.5, 'e': 0.142573389301636}",20,8,10.580935401376102,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.14200309574442943}",20,6,9.754725324780596,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.5, 'e': 0.14143508336145172}",35,23,-17.11776786588019,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
489,False,"{'a': 0.5, 'e': 0.1408693430280059}",30,0,38.852742322955095,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
490,False,"{'a': 0.5, 'e': 0.1403058656558939}",25,11,26.552598106888446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.13974464219327032}",20,8,14.008108547049607,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.13918566362449725}",30,12,25.48918263611887,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.13862892096999924}",20,11,-1.8965975127217858,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.13807440528611925}",30,11,-10.71427500467676,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
495,False,"{'a': 0.5, 'e': 0.13752210766497477}",25,18,12.45734851130624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.13697201923431487}",20,0,20.337637399884372,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
497,False,"{'a': 0.5, 'e': 0.13642413115737761}",30,15,25.225487715319808,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.1358784346327481}",25,11,23.692204045103402,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.13533492089421711}",20,12,13.828498777344953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.13479358121064025}",30,0,22.855598407333304,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.13425440688579768}",20,3,-14.413152895314669,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
502,False,"{'a': 0.5, 'e': 0.1337173892582545}",20,2,16.44152715389689,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.13318251970122147}",30,13,17.728570920571194,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.13264978962241658}",20,6,25.041914467795355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.13211919046392692}",20,11,16.043689907973228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.1315907137020712}",20,14,11.39492057328967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.13106435084726292}",20,10,17.350949285251623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.13054009344387388}",25,11,27.221424988819646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.13001793307009837}",20,8,-24.68536700291171,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
510,False,"{'a': 0.5, 'e': 0.129497861337818}",20,4,33.30725419528018,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.1289798698924667}",20,4,30.052104500486706,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.12846395041289685}",30,6,37.43481039623306,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.12795009461124526}",20,5,-15.359225260833066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
514,False,"{'a': 0.5, 'e': 0.12743829423280026}",20,6,23.536472563252804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.12692854105586907}",30,16,27.532787530437545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.1264208268916456}",20,11,18.225822662480255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.12591514358407901}",20,8,15.698040773544705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.1254114830097427}",20,6,9.526322927502871,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.12490983707770373}",20,0,30.771330072722385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
520,False,"{'a': 0.5, 'e': 0.12441019772939291}",35,25,-0.20308050186844273,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.12391255693847533}",20,9,21.57807373879163,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.12341690671072143}",30,7,-13.553529333606946,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.12292323908387855}",25,11,-12.719890532723703,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
524,False,"{'a': 0.5, 'e': 0.12243154612754303}",25,14,20.265329130961884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.12194181994303287}",25,10,29.731379438462042,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.12145405266326073}",20,9,19.861812863000917,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.12096823645260768}",20,6,-18.549711028488986,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
528,False,"{'a': 0.5, 'e': 0.12048436350679725}",25,13,16.950013912685368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.12000242605277006}",25,14,24.853069759678093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.11952241634855898}",20,7,23.072678343001193,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.11904432668316475}",20,14,12.698192899427008,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.11856814937643209}",30,8,39.78697018970136,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.11809387677892635}",30,15,18.09544005734789,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.11762150127181066}",20,9,17.682050385804754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.1171510152667234}",20,9,13.1687444066987,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.11668241120565652}",20,5,30.33612274472098,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.1162156815608339}",25,0,39.35654149433887,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
538,False,"{'a': 0.5, 'e': 0.11575081883459055}",20,10,4.8452077660010096,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.11528781555925219}",25,12,-14.764952657550667,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
540,False,"{'a': 0.5, 'e': 0.11482666429701519}",20,15,9.015876788714046,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.11436735763982712}",20,5,11.230695977777808,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.11390988820926781}",25,5,20.194603122606345,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.11345424865643074}",20,12,8.402995543189169,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.11300043166180501}",25,0,24.79907396569738,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
545,False,"{'a': 0.5, 'e': 0.11254842993515779}",20,0,32.11921156351467,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
546,False,"{'a': 0.5, 'e': 0.11209823621541716}",25,1,27.208136810166536,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.1116498432705555}",30,11,-63.00018905131933,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 2}",1
548,False,"{'a': 0.5, 'e': 0.11120324389747327}",20,10,17.576474783912726,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.11075843092188338}",25,17,15.875561146523756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.11031539719819584}",30,16,9.898524540997009,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.10987413560940307}",20,1,30.113618820981596,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.10943463906696545}",25,16,19.486688072929187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.5, 'e': 0.10899690051069759}",20,14,7.483134157214472,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.1085609129086548}",30,4,46.8069656989909,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.10812666925702018}",25,15,20.65705603410588,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.10769416257999209}",25,17,12.518677378269325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.10726338592967213}",35,24,12.13187353987961,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
